expiry_date;reference_id;control_timestamp;allee
21/10/2021;3,03349E+12;2021-10-16 15:36:31.855+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
26/01/2022;9,12003E+12;2021-10-16 15:36:46.118+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
21/10/2021;3,32977E+12;2021-10-16 15:38:41.986+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;3,02329E+12;2021-10-18 11:10:13.457+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;3,03349E+12;2021-10-18 11:10:18.357+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
05/11/2021;3,56007E+12;2021-10-18 11:10:48.253+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;5,03886E+12;2021-10-18 11:10:58.793+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/11/2021;3,56007E+12;2021-10-18 11:11:41.344+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
05/11/2021;3,32977E+12;2021-10-18 11:11:55.514+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;3,66134E+12;2021-10-18 11:12:41.559+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/09/2021;3,32977E+12;2021-10-07 10:59:18.458+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
13/11/2021;3,32977E+12;2021-10-19 17:14:11.639+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
04/11/2021;3,27869E+12;2021-10-07 10:55:42.853+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
03/11/2021;3,03349E+12;2021-10-07 10:56:48.42+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
11/10/2021;3,03349E+12;2021-10-07 10:57:19.075+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
11/10/2021;3,02329E+12;2021-10-07 10:57:35.819+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/11/2021;3,03349E+12;2021-10-07 10:58:17.646+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
11/10/2021;3,03349E+12;2021-10-07 10:58:21.922+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/11/2021;3,56007E+12;2021-10-07 10:58:46.709+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
01/11/2021;3,03349E+12;2021-10-07 10:59:04.529+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
01/12/2021;5,71195E+12;2021-10-08 17:36:32.437+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
27/11/2021;5,76047E+12;2021-10-08 17:36:56.479+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
01/11/2021;3,03349E+12;2021-10-08 17:38:31.13+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
12/10/2021;3,32977E+12;2021-10-08 17:39:12.756+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
13/10/2021;3,03349E+12;2021-10-09 16:00:59.186+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
13/10/2021;3,32977E+12;2021-10-09 16:01:36.142+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
01/11/2021;3,32977E+12;2021-10-09 16:02:06.293+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
03/11/2021;3,32977E+12;2021-10-09 16:02:36.358+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
13/10/2021;3,56007E+12;2021-10-09 16:03:05.761+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
14/10/2021;3,27869E+12;2021-10-09 16:04:13.875+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
04/11/2021;3,56007E+12;2021-10-09 16:04:49.381+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
03/11/2021;3,32977E+12;2021-10-09 16:05:24.295+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
01/11/2021;3,32977E+12;2021-10-09 16:05:36.824+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;3,03349E+12;2021-10-09 16:05:48.01+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
02/01/1970;3,56007E+12;2021-10-09 16:06:18.191+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/11/2021;3,03349E+12;2021-10-11 19:44:50.447+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
07/07/2021;3,03349E+12;2021-10-11 19:45:00.145+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/11/2021;3,27019E+12;2021-10-11 19:45:11.686+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
05/09/2021;3,56007E+12;2021-10-11 19:45:25.54+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
11/11/2021;3,56007E+12;2021-10-20 14:03:21.048+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
24/10/2021;3,56007E+12;2021-10-20 14:03:42.482+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
10/11/2021;3,03349E+12;2021-10-20 14:04:06.771+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
14/11/2021;3,56007E+12;2021-10-20 14:04:26.25+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
10/11/2021;3,32977E+12;2021-10-20 14:05:02.291+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
03/01/1970;3,32977E+12;2021-10-20 14:05:40.364+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
03/11/2021;3,27019E+12;2021-10-20 14:06:01.831+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
18/11/2021;3,27019E+12;2021-10-20 14:06:18.235+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/11/2021;3,32977E+12;2021-10-20 14:06:36.265+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
04/11/2021;3,32977E+12;2021-10-20 14:07:03.82+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
31/10/2021;3,02329E+12;2021-10-21 11:04:52.528+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
31/10/2021;3,03349E+12;2021-10-21 11:05:04.989+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
31/10/2021;3,66134E+12;2021-10-21 11:05:21.507+00;36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois
06/10/2020;3,27617E+12;2020-10-02 09:46:06+00;Tartinable, Truite & Saumon fumé
14/10/2020;3,70097E+12;2020-10-10 09:56:08.393+00;Tartinable, Truite & Saumon fumé
17/10/2020;3,56007E+12;2020-10-21 08:26:19.69+00;Tartinable, Truite & Saumon fumé
22/10/2020;3,07378E+12;2020-11-02 13:05:29.724+00;Tartinable, Truite & Saumon fumé
17/11/2020;3,30275E+12;2020-11-14 13:20:12.096+00;Tartinable, Truite & Saumon fumé
19/11/2020;3,27617E+12;2020-11-14 13:20:24.998+00;Tartinable, Truite & Saumon fumé
18/11/2020;3,30275E+12;2020-11-14 13:23:09.819+00;Tartinable, Truite & Saumon fumé
18/11/2020;3,27617E+12;2020-11-14 13:26:51.594+00;Tartinable, Truite & Saumon fumé
27/11/2020;3,30275E+12;2020-11-23 14:07:50.503+00;Tartinable, Truite & Saumon fumé
16/12/2020;3,29207E+12;2020-12-19 18:02:56.689+00;Tartinable, Truite & Saumon fumé
29/12/2020;3,03361E+12;2020-12-26 16:07:03.072+00;Tartinable, Truite & Saumon fumé
06/01/2021;3,29207E+12;2021-01-04 13:57:37.553+00;Tartinable, Truite & Saumon fumé
31/12/2020;3,41229E+12;2021-01-04 13:57:56.55+00;Tartinable, Truite & Saumon fumé
12/01/2021;3,07378E+12;2021-01-08 13:20:39.547+00;Tartinable, Truite & Saumon fumé
15/01/2021;3,07378E+12;2021-01-12 10:02:30.019+00;Tartinable, Truite & Saumon fumé
16/01/2021;3,27019E+12;2021-01-12 10:04:46.16+00;Tartinable, Truite & Saumon fumé
01/01/2021;3,35382E+12;2021-01-15 16:50:42.024+00;Tartinable, Truite & Saumon fumé
25/12/2020;3,35382E+12;2021-01-15 16:50:45.499+00;Tartinable, Truite & Saumon fumé
01/12/2021;3,56007E+12;2021-01-26 10:34:43.478+00;Tartinable, Truite & Saumon fumé
08/01/2021;3,07378E+12;2021-02-06 12:59:56.548+00;Tartinable, Truite & Saumon fumé
06/01/2021;3,07378E+12;2021-02-06 13:00:00.737+00;Tartinable, Truite & Saumon fumé
17/02/2021;3,27617E+12;2021-02-13 14:30:17.538+00;Tartinable, Truite & Saumon fumé
17/02/2021;3,30274E+12;2021-02-13 14:30:22.402+00;Tartinable, Truite & Saumon fumé
17/02/2021;3,56007E+12;2021-02-13 14:30:31.419+00;Tartinable, Truite & Saumon fumé
17/02/2021;3,03868E+12;2021-02-13 14:30:38.842+00;Tartinable, Truite & Saumon fumé
22/08/2020;3,39278E+12;2020-09-12 12:13:59.925+00;Tartinable, Truite & Saumon fumé
08/02/2021;3,03868E+12;2021-02-23 14:21:03.995+00;Tartinable, Truite & Saumon fumé
23/01/2021;3,56007E+12;2021-02-23 14:25:11.588+00;Tartinable, Truite & Saumon fumé
26/02/2021;3,03361E+12;2021-02-23 14:28:02.722+00;Tartinable, Truite & Saumon fumé
14/12/2020;5,90263E+12;2021-02-23 14:28:39.447+00;Tartinable, Truite & Saumon fumé
28/11/2020;3,27617E+12;2021-02-23 14:30:56.939+00;Tartinable, Truite & Saumon fumé
08/01/2021;3,07378E+12;2021-02-23 14:28:05.357+00;Tartinable, Truite & Saumon fumé
24/11/2020;3,35382E+12;2021-02-23 14:29:05.372+00;Tartinable, Truite & Saumon fumé
31/12/2020;3,07378E+12;2021-02-23 14:31:19.104+00;Tartinable, Truite & Saumon fumé
22/01/2021;3,07378E+12;2021-02-23 14:31:34.893+00;Tartinable, Truite & Saumon fumé
23/12/2020;3,03361E+12;2021-02-23 14:29:54.559+00;Tartinable, Truite & Saumon fumé
24/12/2020;3,07378E+12;2021-02-23 14:36:23.803+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,27617E+12;2020-09-25 16:50:43.557+00;Tartinable, Truite & Saumon fumé
07/04/2020;3,56007E+12;2020-07-24 06:32:05.048+00;Tartinable, Truite & Saumon fumé
28/07/2020;3,30275E+12;2020-07-24 06:35:19.734+00;Tartinable, Truite & Saumon fumé
26/05/2020;3,30275E+12;2020-07-24 06:39:03.224+00;Tartinable, Truite & Saumon fumé
02/01/1970;8,0313E+12;2020-08-08 13:58:16.799+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,30274E+12;2020-08-08 14:04:31.906+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,29207E+12;2020-08-08 14:07:33.196+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,56007E+12;2020-08-08 14:04:14.923+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,28326E+12;2020-08-14 12:28:25.774+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,03868E+12;2020-08-17 11:21:05.396+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,29207E+12;2020-08-17 11:30:33.601+00;Tartinable, Truite & Saumon fumé
07/08/2020;3,03361E+12;2020-08-20 14:36:08.946+00;Tartinable, Truite & Saumon fumé
22/09/2020;3,27617E+12;2020-09-26 13:29:02.634+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-04 12:01:01+00;Tartinable, Truite & Saumon fumé
11/09/2020;3,32144E+12;2020-09-07 09:07:27+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-10 17:17:32+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-10 17:17:45+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-10 17:17:56+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-10 17:18:07+00;Tartinable, Truite & Saumon fumé
07/10/2020;3,06716E+12;2020-09-22 17:07:59.537+00;Tartinable, Truite & Saumon fumé
27/09/2022;3,56007E+12;2020-01-29 14:02:21.519+00;Tartinable, Truite & Saumon fumé
01/11/2022;3,30364E+12;2020-01-29 18:34:22.833+00;Tartinable, Truite & Saumon fumé
12/12/2023;3,18381E+12;2020-01-29 18:35:29.168+00;Tartinable, Truite & Saumon fumé
06/02/2022;3,24539E+12;2020-01-29 18:38:05.238+00;Tartinable, Truite & Saumon fumé
01/12/2022;3,30364E+12;2020-01-29 18:38:56.667+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,03361E+12;2020-02-13 15:48:44.27+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,03361E+12;2020-02-27 17:41:01.314+00;Tartinable, Truite & Saumon fumé
27/09/2020;3,04532E+12;2020-09-23 14:45:50.526+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-03-26 16:09:40.126+00;Tartinable, Truite & Saumon fumé
21/08/2020;3,27617E+12;2020-08-25 15:02:01.999+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,56007E+12;2020-08-25 15:09:50.509+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,06716E+12;2020-09-24 10:37:23+00;Tartinable, Truite & Saumon fumé
15/03/2021;3,76004E+12;2021-03-11 10:01:02.376+00;Tartinable, Truite & Saumon fumé
05/07/2020;3,29207E+12;2020-07-01 04:57:21.113+00;Tartinable, Truite & Saumon fumé
19/06/2020;3,03361E+12;2020-07-01 05:00:01.165+00;Tartinable, Truite & Saumon fumé
04/07/2020;3,29207E+12;2020-07-08 12:36:14.613+00;Tartinable, Truite & Saumon fumé
13/11/2021;3,17568E+12;2021-10-13 15:36:43.436+00;bio expérience
13/03/2021;8,0313E+12;2021-03-17 09:51:32.767+00;Tartinable, Truite & Saumon fumé
15/11/2021;3,56007E+12;2021-10-13 15:38:49.767+00;bio expérience
07/11/2021;3,48319E+12;2021-10-13 15:40:45.402+00;bio expérience
09/03/2021;8,0313E+12;2021-03-05 14:54:16.972+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,76004E+12;2021-03-13 10:23:28.095+00;Tartinable, Truite & Saumon fumé
06/01/2021;3,44494E+12;2021-03-27 14:21:17.139+00;Tartinable, Truite & Saumon fumé
09/03/2021;3,25455E+12;2021-04-12 17:24:50.958+00;Tartinable, Truite & Saumon fumé
14/05/2021;3,30275E+12;2021-05-10 13:14:46.237+00;Tartinable, Truite & Saumon fumé
07/11/2021;3,24093E+12;2021-10-23 11:58:25.427+00;bio expérience
29/10/2021;3,56007E+12;2021-10-23 11:58:57.96+00;bio expérience
02/01/1970;3,56007E+12;2021-10-23 11:59:13.153+00;bio expérience
11/11/2021;80415985;2021-10-23 11:59:37.364+00;bio expérience
11/11/2021;8,00841E+12;2021-10-23 12:00:19.336+00;bio expérience
02/01/1970;3,56007E+12;2021-10-23 12:00:35.972+00;bio expérience
09/11/2021;3,56007E+12;2021-10-23 12:00:50.393+00;bio expérience
17/11/2021;3,48319E+12;2021-10-23 12:01:06.264+00;bio expérience
27/10/2021;3,48319E+12;2021-10-23 12:01:26.798+00;bio expérience
02/01/1970;3,29207E+12;2021-10-23 12:01:35.45+00;bio expérience
29/11/2021;8,42088E+12;2021-10-23 12:01:52.88+00;bio expérience
05/11/2021;3,10008E+12;2021-10-23 12:02:16.34+00;bio expérience
08/11/2021;3,56007E+12;2021-10-23 12:02:36.986+00;bio expérience
05/11/2021;3,56007E+12;2021-10-23 12:03:23.257+00;bio expérience
05/11/2021;3,56007E+12;2021-10-23 12:04:03.474+00;bio expérience
24/10/2021;3,28178E+12;2021-10-23 12:04:38.671+00;bio expérience
08/11/2021;3,70048E+12;2021-10-23 12:04:46.63+00;bio expérience
08/11/2021;3,27322E+12;2021-10-23 12:05:12.399+00;bio expérience
28/10/2021;3,56007E+12;2021-10-23 12:05:25.722+00;bio expérience
28/10/2021;3,56007E+12;2021-10-23 12:05:33.309+00;bio expérience
25/10/2021;3,56007E+12;2021-10-23 12:05:43.951+00;bio expérience
15/11/2021;3,25901E+12;2021-10-23 12:06:00.258+00;bio expérience
01/11/2021;3,24541E+12;2021-10-23 12:06:24.286+00;bio expérience
07/11/2021;3,25901E+12;2021-10-14 14:37:08.791+00;bio expérience
14/11/2021;3,17568E+12;2021-10-14 14:38:53.049+00;bio expérience
04/11/2021;3,48319E+12;2021-10-14 14:41:23.944+00;bio expérience
02/11/2021;3,27617E+12;2021-09-29 10:54:19.835+00;Tartinable, Truite & Saumon fumé
01/11/2021;3,24541E+12;2021-09-29 10:55:56.665+00;Tartinable, Truite & Saumon fumé
01/06/2021;3,03361E+12;2021-06-29 15:34:13.495+00;Tartinable, Truite & Saumon fumé
24/06/2021;3,56007E+12;2021-06-29 15:34:22.29+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,03361E+12;2021-06-29 15:34:34.725+00;Tartinable, Truite & Saumon fumé
12/11/2021;3,56007E+12;2021-10-25 13:01:08.783+00;bio expérience
07/11/2021;3,48319E+12;2021-10-25 13:01:23.412+00;bio expérience
16/06/2021;3,03361E+12;2021-06-29 15:34:48.48+00;Tartinable, Truite & Saumon fumé
29/10/2021;3,48319E+12;2021-10-25 13:01:46.633+00;bio expérience
14/11/2021;3,56007E+12;2021-10-25 13:01:58.825+00;bio expérience
05/11/2021;3,24541E+12;2021-10-23 07:39:13.745+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,76019E+12;2021-10-25 13:02:18.757+00;bio expérience
29/10/2021;3,48319E+12;2021-10-25 13:02:35.401+00;bio expérience
02/01/1970;5,41176E+12;2021-10-25 13:02:47.432+00;bio expérience
02/01/1970;5,41176E+12;2021-10-25 13:02:55.05+00;bio expérience
30/10/2021;3,56007E+12;2021-10-25 13:03:50.171+00;bio expérience
13/11/2021;3,56007E+12;2021-10-25 13:04:20.006+00;bio expérience
26/10/2021;3,10008E+12;2021-10-25 13:04:34.084+00;bio expérience
04/11/2021;3,76002E+12;2021-10-25 13:05:09.129+00;bio expérience
31/10/2021;3,56007E+12;2021-10-25 13:05:26.166+00;bio expérience
02/01/1970;7,61304E+12;2021-10-25 13:05:44.138+00;bio expérience
08/11/2021;3,17568E+12;2021-10-25 13:05:57.639+00;bio expérience
02/11/2021;3,56007E+12;2021-10-25 13:06:06.722+00;bio expérience
30/10/2021;3,56007E+12;2021-10-15 18:48:19.827+00;bio expérience
03/11/2021;3,32612E+12;2021-10-15 18:48:30.152+00;bio expérience
04/11/2021;3,29207E+12;2021-10-23 07:39:53.32+00;Tartinable, Truite & Saumon fumé
03/01/1970;3,29207E+12;2021-10-23 07:40:27.611+00;Tartinable, Truite & Saumon fumé
10/11/2021;3,56007E+12;2021-10-23 07:40:40.231+00;Tartinable, Truite & Saumon fumé
12/11/2021;3,24541E+12;2021-10-23 07:41:20.807+00;Tartinable, Truite & Saumon fumé
20/11/2021;3,35382E+12;2021-10-23 07:42:18.684+00;Tartinable, Truite & Saumon fumé
30/10/2021;3,56007E+12;2021-10-23 07:43:55.906+00;Tartinable, Truite & Saumon fumé
03/01/1970;3,56007E+12;2021-10-23 07:44:09.92+00;Tartinable, Truite & Saumon fumé
03/01/1970;3,56007E+12;2021-10-23 07:44:25.766+00;Tartinable, Truite & Saumon fumé
03/01/1970;3,56007E+12;2021-10-23 07:44:31.531+00;Tartinable, Truite & Saumon fumé
07/11/2021;3,56007E+12;2021-10-23 07:44:47.83+00;Tartinable, Truite & Saumon fumé
01/11/2021;3,44043E+12;2021-10-23 07:45:04.536+00;Tartinable, Truite & Saumon fumé
01/11/2021;3,24541E+12;2021-10-23 07:45:18.577+00;Tartinable, Truite & Saumon fumé
18/10/2021;3,03361E+12;2021-10-23 07:45:34.751+00;Tartinable, Truite & Saumon fumé
07/11/2021;3,29207E+12;2021-10-23 07:45:49.56+00;Tartinable, Truite & Saumon fumé
04/11/2021;3,24541E+12;2021-10-23 07:46:03.728+00;Tartinable, Truite & Saumon fumé
06/11/2021;3,27019E+12;2021-10-23 07:46:15.026+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,32143E+12;2021-10-23 07:46:24.751+00;Tartinable, Truite & Saumon fumé
04/11/2021;3,03361E+12;2021-10-23 07:46:49.806+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,32143E+12;2021-10-23 07:46:59.422+00;Tartinable, Truite & Saumon fumé
05/11/2021;3,29207E+12;2021-10-23 07:47:13.304+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,29207E+12;2021-10-23 07:47:24.381+00;Tartinable, Truite & Saumon fumé
28/10/2021;3,24541E+12;2021-10-23 07:47:36.072+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,32143E+12;2021-10-23 07:47:41.285+00;Tartinable, Truite & Saumon fumé
08/11/2021;3,29207E+12;2021-10-23 07:47:59.408+00;Tartinable, Truite & Saumon fumé
18/10/2021;3,56007E+12;2021-10-23 07:49:03.996+00;Tartinable, Truite & Saumon fumé
25/10/2021;3,29207E+12;2021-10-23 07:52:42.495+00;Tartinable, Truite & Saumon fumé
13/07/2021;3,27617E+12;2021-07-17 17:17:10.141+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,29207E+12;2021-07-17 17:27:45.661+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,26547E+12;2021-07-17 17:28:32.681+00;Tartinable, Truite & Saumon fumé
14/07/2021;3,29207E+12;2021-07-17 17:28:44.134+00;Tartinable, Truite & Saumon fumé
02/01/1970;3,56007E+12;2021-07-10 17:25:39.485+00;Tartinable, Truite & Saumon fumé
02/01/1970;8,0313E+12;2021-07-10 17:27:23.14+00;Tartinable, Truite & Saumon fumé
28/10/2021;3,24541E+12;2021-09-30 10:56:02.656+00;Tartinable, Truite & Saumon fumé
26/10/2021;3,56007E+12;2021-10-26 12:33:37.101+00;bio expérience
02/01/1970;3,56007E+12;2021-10-26 12:34:23.768+00;bio expérience
02/01/1970;3,29207E+12;2021-10-26 12:35:01.988+00;bio expérience
02/01/1970;3,29207E+12;2021-10-26 12:35:05.651+00;bio expérience
02/01/1970;3,56007E+12;2021-10-26 12:35:33.463+00;bio expérience
03/11/2021;3,56007E+12;2021-10-26 12:36:14.315+00;bio expérience
06/11/2021;3,48319E+12;2021-10-26 12:36:32.077+00;bio expérience
30/10/2021;3,48319E+12;2021-10-26 12:36:53.528+00;bio expérience
08/11/2021;3,56007E+12;2021-10-26 12:37:12.433+00;bio expérience
02/11/2021;3,43833E+12;2021-10-26 12:37:27.982+00;bio expérience
25/11/2021;3,7601E+12;2021-10-26 12:37:44.316+00;bio expérience
02/01/1970;3,56007E+12;2021-10-26 12:38:05.009+00;bio expérience
20/11/2021;3,48319E+12;2021-10-26 12:38:30.093+00;bio expérience
02/01/1970;3,70048E+12;2021-10-26 12:38:55.371+00;bio expérience
02/01/1970;3,48319E+12;2021-07-26 06:03:29.046+00;bio expérience
13/11/2021;80529200;2021-10-06 06:56:23.294+00;bio expérience
05/09/2021;3,17568E+12;2021-09-04 08:54:05.432+00;bio expérience
08/11/2021;3,17568E+12;2021-08-30 03:40:08.502+00;bio expérience
02/01/1970;3,09576E+12;2021-08-28 15:22:27.573+00;bio expérience
02/01/1970;3,09576E+12;2021-08-28 15:22:48.956+00;bio expérience
02/01/1970;3,09576E+12;2021-08-28 15:23:03.829+00;bio expérience
02/01/1970;3,09576E+12;2021-08-28 15:23:18.516+00;bio expérience
28/10/2021;3,29207E+12;2021-10-13 15:27:53.316+00;Tartinable, Truite & Saumon fumé
29/10/2021;3,7601E+12;2021-10-01 06:55:50.639+00;bio expérience
31/07/2021;3,44043E+12;2021-07-30 13:48:14.223+00;Tartinable, Truite & Saumon fumé
10/05/2021;3,43833E+12;2021-07-17 18:26:34.412+00;bio expérience
04/11/2021;80455233;2021-10-06 06:57:14.892+00;bio expérience
12/11/2021;3,56007E+12;2021-10-04 18:14:07.604+00;bio expérience
12/11/2021;3,56007E+12;2021-10-05 08:23:20.132+00;bio expérience
09/11/2021;3,17568E+12;2021-10-06 07:29:36.069+00;bio expérience
08/06/2021;3,17568E+12;2021-07-26 06:07:46.382+00;bio expérience
02/01/1970;3,70048E+12;2021-07-17 18:20:50.941+00;bio expérience
02/01/1970;3,30274E+12;2020-11-26 05:43:39.033+00;bio expérience
02/01/1970;3,30274E+12;2020-11-23 04:26:08.818+00;bio expérience
11/06/2021;3,48319E+12;2021-07-12 01:58:59.413+00;bio expérience
02/01/1970;3,10008E+12;2021-07-14 09:04:06.288+00;bio expérience
22/04/2021;3,56007E+12;2021-04-19 05:59:50.873+00;bio expérience
25/07/2021;3,28178E+12;2021-07-22 02:16:28.359+00;bio expérience
29/10/2021;8,00167E+12;2021-09-23 08:11:26.824+00;bio expérience
12/11/2021;3,56007E+12;2021-10-05 08:23:11.698+00;bio expérience
02/01/1970;3,56007E+12;2021-02-20 03:55:15.545+00;bio expérience
02/01/1970;3,48319E+12;2021-02-20 03:56:08.571+00;bio expérience
02/01/1970;3,48319E+12;2021-07-17 18:22:38.779+00;bio expérience
02/01/1970;3,56007E+12;2021-07-14 09:05:29.278+00;bio expérience
02/01/1970;3,56007E+12;2021-07-17 18:25:09.868+00;bio expérience
02/01/1970;3,48319E+12;2021-07-17 18:23:34.904+00;bio expérience
02/01/1970;3,56007E+12;2021-07-21 12:29:57.369+00;bio expérience
02/01/1970;3,56007E+12;2021-07-12 01:59:46.548+00;bio expérience
02/01/1970;3,10008E+12;2021-07-14 09:04:41.665+00;bio expérience
23/07/2021;3,48319E+12;2021-07-26 06:04:04.894+00;bio expérience
25/04/2021;3,26614E+12;2021-07-12 02:00:12.348+00;bio expérience
02/01/1970;3,24883E+12;2021-07-21 12:30:51.11+00;bio expérience
29/10/2021;3,17568E+12;2021-10-06 06:58:49.958+00;bio expérience
08/11/2021;3,17568E+12;2021-09-25 04:49:41.014+00;bio expérience
29/11/2021;3,17568E+12;2021-10-02 11:36:30.38+00;bio expérience
26/03/2022;5,20239E+12;2021-08-10 03:10:43.343+00;bio expérience
02/01/1970;3,25333E+12;2021-07-17 18:27:47.08+00;bio expérience
02/01/1970;3,29207E+12;2021-07-30 13:44:44.426+00;Tartinable, Truite & Saumon fumé
01/03/2022;3,56007E+12;2021-07-31 10:22:22.279+00;Tartinable, Truite & Saumon fumé
28/10/2021;3,56007E+12;2021-09-30 04:47:59.815+00;bio expérience
29/10/2021;3,17568E+12;2021-09-30 04:53:59.651+00;bio expérience
02/11/2021;3,17568E+12;2021-10-05 08:22:39.636+00;bio expérience
02/01/1970;3,17568E+12;2020-11-23 04:23:41.822+00;bio expérience
02/01/1970;3,76002E+12;2021-07-16 02:17:21.809+00;bio expérience
25/05/2021;3,76002E+12;2021-07-12 01:56:37.073+00;bio expérience
02/01/1970;3,56007E+12;2021-07-24 02:06:02.105+00;bio expérience
02/01/1970;3,70001E+12;2021-07-12 01:56:57.117+00;bio expérience
02/01/1970;3,56007E+12;2021-07-23 12:48:45.582+00;bio expérience
02/01/1970;3,28178E+12;2021-07-14 09:02:55.433+00;bio expérience
30/06/2021;3,28178E+12;2021-07-12 01:57:23.633+00;bio expérience
